District,Crop,Year,Rainfall_mm,Temperature_C,Humidity_pct,Soil_pH,Soil_Moisture_pct,Yield_t_ha
Trichy,Groundnut,2024,868.1432701477547,27.81830951315602,75.30092054221839,7.5609172923681935,55.74144525046829,8.036208664103894
Coimbatore,Maize,2021,730.6453446480729,24.412345448299185,74.2911711031397,5.240096267996324,43.70070184358191,6.324609812011585
Erode,Rice,2018,1253.5615235937241,29.642152927311695,80.01822198409508,7.950815986118611,32.16483942470136,7.975272210859963
Vellore,Cotton,2025,986.7398787540096,27.404356781908202,75.10138532156176,7.731359379470678,51.67567937159134,6.6509115007981325
Coimbatore,Cotton,2019,1017.4558552291095,24.15897115686626,65.86053119597767,6.30459426381606,29.486773201809896,6.5094299254065
Trichy,Maize,2018,200.0,29.837713425145786,51.094701572695314,7.41884664250204,31.298718025029373,5.292958239115243
Tirunelveli,Rice,2022,833.3028302927972,26.63747956392772,69.86646594846705,6.791062885077918,30.7588653373644,6.959838878695782
Trichy,Groundnut,2019,1370.8027397647586,28.727947157892405,71.41804225099676,7.857037941384246,44.24163058223054,8.210464969424509
Vellore,Rice,2024,1181.532267509171,27.60006668384632,68.51196941854722,7.365457595283781,34.37023951614114,8.050348547514485
Chennai,Cotton,2021,388.22760351992423,30.85241207111939,37.89125597744737,8.235201202238448,48.56593322761089,5.096113981509265
Tirunelveli,Groundnut,2018,771.6435418291014,28.704521517532612,74.78829958354049,5.606497303024323,38.90603001458895,6.6502134704322255
Tirunelveli,Cotton,2025,549.6201335203197,25.172159440458223,58.87949741971127,6.833941748255133,43.1807803919026,5.507576251857146
Madurai,Cotton,2022,1277.7753900907176,29.0304103153233,74.85722811544252,5.493127554786402,18.654840164940456,7.767381845007452
Salem,Cotton,2020,911.0695705689772,29.1350039183138,85.00684725159215,6.336900411206088,19.7076994545179,7.163878522738046
Coimbatore,Maize,2023,658.051110067141,29.636265516924393,65.47202419042749,8.274756959632594,20.00388937263478,5.912091641183525
Trichy,Cotton,2022,858.5394858851972,31.314797615142123,72.38484032482116,7.027740315882957,31.14701204479346,7.231751384382085
Vellore,Maize,2018,200.0,26.028855087433044,68.32777786295007,7.389178818969148,21.150371560528274,4.887289956374049
Madurai,Maize,2024,578.7596741358559,30.137394134977704,73.25583579853402,7.0597570388747615,46.16287296969567,5.58392073379924
Erode,Cotton,2021,859.1109314565774,22.480584838909422,69.03445104654976,7.015323220234449,33.207291184216906,5.571768705915365
Madurai,Maize,2023,1061.4188421133306,27.61604859107742,62.83019688831858,6.334356452416634,40.53807434648512,7.260475649460224
Salem,Maize,2025,364.67146985066483,27.121088368615546,58.95057782182904,6.203950319913553,30.569556924718952,6.437551379400281
Trichy,Groundnut,2022,754.7111730743927,32.633104704576894,83.90465720157724,6.31558963240555,42.423214049496494,5.777956603426452
Salem,Groundnut,2023,1102.4214346297053,27.499726627275248,72.38552984723113,4.8,17.31420696654104,6.614988849046933
Chennai,Groundnut,2020,487.13666890668196,29.94556409014915,76.30514918610294,6.642572998238701,34.55998524412134,6.6456364538424255
Salem,Groundnut,2019,907.2957086960432,22.362308406807816,71.99062902822334,6.867895015762013,39.50647937921522,5.153020346133142
Coimbatore,Maize,2021,866.4936257765008,26.87437451299654,77.75768114049474,6.266545981834238,40.265022778915096,7.479124910992907
Trichy,Cotton,2024,1278.5950800891505,25.291648424212546,59.040327177392186,6.608522761462894,32.14088157924142,7.759039341073932
Coimbatore,Cotton,2022,792.4659517220906,35.92163559454568,68.83181444469638,7.067534066508024,19.601015028778683,4.272571748594608
Salem,Cotton,2020,807.0998504062325,25.866250377211657,73.05486114625339,7.3193616583729,44.10165168380159,7.94613035731629
Tirunelveli,Maize,2024,1063.7399382911722,28.234493032516646,80.92669595787265,5.861533211909583,31.46953949748353,7.104309145361423
Salem,Rice,2024,518.4128329876639,28.405042567280542,94.73076099500571,6.143656981130881,32.25153940901069,6.866545255911296
Erode,Rice,2025,794.7791983622853,22.91366946900271,72.07518622042417,7.227071605179852,54.972882127516485,6.655813112713024
Coimbatore,Cotton,2020,736.0687472898724,26.316686686262035,61.388992598477486,7.112305051848553,35.869407719108935,6.559482994008848
Erode,Rice,2023,815.272046823725,29.295252840477616,56.04356913298865,7.641079125261726,30.329792041313567,6.933560627663531
Salem,Groundnut,2022,1062.1016122407095,28.274311280772114,58.95185266380632,7.612047708078691,29.79064914924824,6.694359934875293
Trichy,Maize,2021,988.5403712705433,20.638684889574602,60.258805556606625,8.39041121529986,40.80653812124103,4.147732227492721
Madurai,Cotton,2021,662.829422867831,26.185627377585277,38.98917567681177,6.495063892734008,27.61213386888032,6.152056823308891
Vellore,Cotton,2018,884.1748008318032,31.26662931663006,61.2434498794017,7.804994802672306,39.60534876896246,7.2787875547722
Madurai,Rice,2020,1222.610403525131,29.88231336740139,75.16740701338142,6.0559897072329445,44.91208533272466,8.351352526171578
Madurai,Maize,2022,642.1585753006736,31.897706725840653,68.75399739188131,8.375836993226413,34.20533954741178,4.64277616449979
Erode,Cotton,2025,886.2916950992532,24.84592852024547,65.4137539969611,7.018287829436573,43.89044641802498,6.9836240770361675
Coimbatore,Maize,2024,801.7098307653429,32.09897451289299,51.78047349261272,7.079413973932333,34.38041271683401,5.662484199687165
Tirunelveli,Cotton,2019,834.2487460408057,27.85790064547462,78.50409979585298,7.392947934533418,28.812906342199703,7.861293743597937
Erode,Groundnut,2023,442.33559443764983,33.09511200300461,73.11813290920396,5.751245692561202,20.01880777350687,4.341805959066088
Madurai,Cotton,2018,1202.6907135780511,28.010574189068073,67.87068355396545,5.947671417655045,37.475993195104316,8.754179436762097
Tirunelveli,Rice,2023,656.4120247779542,21.448078423314197,45.97480787619543,6.780971528675475,37.664761327749886,5.185027933937705
Tirunelveli,Cotton,2020,1106.5179925383832,30.71761462818286,63.09227496382011,6.942003699054777,43.83185408163686,6.92128187619468
Coimbatore,Rice,2021,694.6558479881222,26.580756230481143,72.33718385024343,8.157787744865885,42.964614459839176,6.8230954719613734
Erode,Rice,2023,693.62383702606,26.796065243620852,67.71432622699196,6.03556007334997,53.60628909988655,7.18120131898748
Salem,Rice,2021,1153.2808126163668,23.35009142057674,69.91938068170342,7.778135089405939,29.770720420737014,7.525004835095196
Tirunelveli,Cotton,2024,1098.471150869481,33.19103839681934,74.85446161568204,6.5140875211422244,38.203171777791795,7.041708415257769
Tirunelveli,Rice,2022,902.1664747409957,26.33247624383089,69.54738975354893,6.50433318824589,28.81150068840052,7.647145043427689
Salem,Groundnut,2025,1040.28763745158,33.04011447972007,74.49675032992064,6.585310003244355,43.37058283296699,6.045116342874284
Tirunelveli,Maize,2023,777.8618049359,26.62002188290287,59.564509097146676,6.486306002468397,26.65784160243877,6.341021107318467
Erode,Groundnut,2020,847.9080930702776,25.03121535312231,55.77228243596975,7.0405768281900825,43.22336991115463,6.154797644956071
Chennai,Groundnut,2024,684.5939018840452,32.222493356895406,72.77360682273294,6.423539843008947,28.37115979223643,5.670445187601613
Trichy,Maize,2021,1076.016237325065,27.765328803199267,74.82408461538164,5.71267996214796,41.898609492812774,7.8997359681481605
Salem,Cotton,2022,676.646667208162,27.7965695764635,73.18973795827607,6.512533408632382,45.85818862221421,7.7755443199441485
Tirunelveli,Maize,2019,1221.2890862344632,23.898796991094017,69.3158617872166,7.0196472969571815,21.01311863862278,6.798969217094578
Madurai,Rice,2018,771.041457920044,26.53560526497198,64.75959061966702,5.718370397313456,22.87525841025986,7.154142529024469
Chennai,Groundnut,2022,855.1271410040836,29.371826635619197,70.1098600721859,7.107280997312317,37.11417294946764,7.120680707037073
Madurai,Rice,2019,1039.6820051635837,23.842624019971673,71.79299938665505,7.526363748714,36.15609546099835,7.63669828227649
Chennai,Maize,2025,855.9661052973955,26.274919378650186,72.39297447622351,7.7359515738747895,32.370520214765975,7.160844486730225
Salem,Groundnut,2024,775.5229214286725,26.654571400296135,,6.936364795550264,30.713652136698414,6.568951106175247
Vellore,Cotton,2023,842.4941380478822,28.212610575084792,58.79196214497884,5.4367445482958745,27.30321559230181,6.945036163178011
Salem,Groundnut,2023,1073.454588389396,32.734590866042446,95.0,7.15333400148778,37.97961260088251,6.700170476697493
Chennai,Groundnut,2022,684.2869444658236,27.04014997445445,55.431789081717106,7.377019928750414,26.320194421931326,5.872908397060837
Vellore,Groundnut,2018,818.4407481816838,25.7903978802798,71.85668726410603,6.212426079679876,38.29489703688949,6.6840829023257
Tirunelveli,Maize,2021,852.5716818343689,36.788386022478946,56.051574190719684,6.6491219361279805,29.83058211145662,3.0969949512673853
Vellore,Cotton,2021,1066.1462988819142,26.613806868725025,71.06243777397329,7.038519615731406,31.195825032312868,7.907219610032327
Chennai,Rice,2025,825.0386565321409,27.389893884258573,77.82122824853751,7.951082316977136,45.942008216623826,8.273476998831065
Madurai,Rice,2019,1302.0747736234305,26.854891618588695,68.32582679843023,6.52090521895588,43.59035103801089,8.950330202217305
Chennai,Rice,2021,810.8653555712262,27.114338876449192,77.73080428965213,7.323879124711489,26.02790558639371,7.831867321406183
Erode,Groundnut,2020,790.57909039868,28.248815561651075,63.7631778859773,6.921408336607342,27.143717564325687,6.7903095974980445
Coimbatore,Maize,2019,807.2419695955671,30.946548728298477,47.50135859011248,6.839599271247705,42.00049496309547,6.272141226028451
Chennai,Rice,2018,520.8396428354974,29.2927607144749,74.26709132539253,7.631328634352508,22.09529289626788,6.201244502133411
Erode,Rice,2020,590.8182883103287,31.44670580277255,68.3063832451517,6.118004399121087,48.08597763080033,6.5057616866461565
Erode,Groundnut,2018,717.3332775652267,31.340891758743787,63.203860381199924,6.8612844802069395,36.21637629484673,5.4998222194914925
Trichy,Groundnut,2018,1133.9574622125324,28.667366737970802,63.89438467558096,6.719029694816093,29.796061395092835,8.485579574600976
Madurai,Groundnut,2020,841.7184851594975,29.20419830420408,72.06581735178617,5.645156029677011,35.09445852144446,7.415484193167401
Tirunelveli,Groundnut,2019,728.8389525960733,31.54795736405959,59.85467102822054,7.5628083348219475,47.2497602476702,6.669157641458357
Salem,Groundnut,2022,1156.633686401649,24.444128230392057,71.7524480956176,7.2803120235511685,15.81987751092947,6.405314006338362
Erode,Cotton,2018,1237.7942832230651,35.99427584716256,79.88637018956955,6.72371558319772,44.23674401813987,4.971084159060113
Chennai,Groundnut,2020,1163.84561522694,26.35972758231166,88.60070144613056,6.517034703951156,45.75092538947554,7.57225586358447
Trichy,Groundnut,2021,636.7275006912106,26.876912250979277,82.04526537762263,6.700155336679668,32.11188322431467,6.345486694549025
Tirunelveli,Maize,2025,726.187844951586,24.12191688104395,69.61745432966603,7.1951601028506635,34.35575381988356,5.740031226520697
Trichy,Groundnut,2023,1303.4340175786797,24.217117414545925,70.5766509990477,6.737026591607458,36.228030928943426,7.516382455227742
Coimbatore,Rice,2025,910.2849230000055,31.116909020447157,63.997514728548566,6.232749759806456,41.60178408673959,7.521456094922978
Salem,Rice,2020,783.0932337759804,35.264618488455206,63.34356523384041,6.338044298481319,28.43241821077752,4.737205004950835
Coimbatore,Cotton,2021,1029.5869903327093,26.184831645413286,76.72031798460455,6.691512939420576,34.86939001849693,7.8340116547869325
Erode,Cotton,2021,1101.8247668395281,29.111412890008058,64.92489941675728,6.047184792981994,34.10104661169608,6.99121261644652
Trichy,Maize,2025,707.1376072679338,28.704533106278923,71.6609964108969,6.933326612471564,41.10960901530909,7.0397961512026015
Tirunelveli,Maize,2025,904.8599896549829,31.20078259973363,58.374904925941834,6.144888614019031,59.07879041116868,7.614408480221215
Chennai,Groundnut,2025,1081.6400173042646,35.09988628645567,81.70312649305521,6.031963337376467,28.395128161288305,4.62478511817192
Tirunelveli,Groundnut,2024,,32.867114937541075,64.77543336349743,8.5,35.70952374834899,4.123312333193682
Coimbatore,Rice,2022,853.086364356535,27.236290300861608,78.8797917066496,8.057895986700736,28.152755770686873,7.024208689054101
Chennai,Groundnut,2022,571.4025867373211,29.69205643427083,60.961768227255696,6.800761528713942,30.600489989735294,5.601071883339063
Coimbatore,Rice,2025,604.1048757682972,30.009785096775126,60.4328950737127,7.295711387116792,25.31638384525768,5.70277250255585
Salem,Rice,2020,709.224980629924,27.935709980263617,81.28031781357869,7.4146636262646135,21.225673475873695,6.9733114034970045
Erode,Maize,2020,969.2798844698676,24.49300437281046,61.739924853144764,6.647189332169231,45.645680838997535,7.444562659222942
Trichy,Groundnut,2025,769.4943428404663,25.44391610059833,52.32099749628303,6.897929027116284,38.204696630882445,6.077423429669625
Madurai,Maize,2021,687.8954687578985,31.674088482973488,57.600594632586095,6.516480694042194,35.83588879108103,5.4514465208236444
Erode,Cotton,2019,862.8886408312399,32.004185586630555,76.5670868099827,7.5789692868144645,27.134412011758574,6.693420457398318
Chennai,Maize,2022,563.2593179333926,27.335784432514604,,7.588603118955383,34.325315830433915,7.09467414929197
Coimbatore,Groundnut,2020,957.2008044584775,28.83537726099228,60.37498917033682,7.793343215084523,24.592784228892214,6.239321304617822
Tirunelveli,Groundnut,2025,1132.8466904895774,31.83124422825486,61.682812988010376,6.8861989988311265,34.75467939391769,6.213272576504212
Tirunelveli,Maize,2025,830.1989897529971,22.546339609493444,74.73015826292632,8.217463477661468,38.003578140883505,5.237826447070322
Coimbatore,Maize,2020,799.3377516749479,26.57167222131566,81.15920545192738,6.646554223169629,30.117496828836714,7.10023172733263
Salem,Maize,2022,943.3600883038923,34.45718842074446,67.3120046052823,8.132851338165953,28.18872504182447,4.304679942622822
Coimbatore,Maize,2025,342.8826452921138,28.957784691850616,73.54238415436825,6.375690201111953,30.569277652180062,5.230900354714399
Coimbatore,Rice,2023,984.2043641494669,24.386508528949008,76.73433066547989,5.791791782601599,42.33336881269004,7.933404143975234
Madurai,Groundnut,2019,1600.0,28.375303339435884,89.53003231846537,8.119465618914735,36.81462027678715,8.62143117397975
Vellore,Rice,2022,819.33094472132,,56.44284018799535,7.162263985742559,20.53776185929964,7.069576441475053
Erode,Rice,2022,820.2187415709174,20.0,61.31276591736198,7.063385752511711,41.511152916695835,4.268402991807703
Trichy,Cotton,2023,1035.9017500249208,,62.93526665885234,6.447660782841207,39.889299381251035,8.563905313074256
Vellore,Groundnut,2018,1261.3331670494904,26.80827342530404,76.27524148714745,6.108395638750245,36.68387207068508,7.731169238944797
Tirunelveli,Maize,2020,1093.7419611085338,22.745605995401768,65.48082277948835,6.17482382777187,49.810539577802444,6.395322160623172
Vellore,Groundnut,2024,311.0982803541124,28.262167216416987,71.12245838724398,6.7969830989722135,35.21449615587142,5.539817442257456
Chennai,Rice,2019,990.8497094156867,27.563263258366568,69.21842953174763,6.594859534885422,38.876684812288474,8.979611887701058
Vellore,Maize,2020,1492.9825363104187,27.922911192967554,68.01737125890682,5.341594015496662,39.224741794278586,8.356743475913548
Chennai,Maize,2020,1005.6102616898663,26.88556601521676,69.07396574386364,7.8856314492860085,42.89673839920117,8.23299363193474
Erode,Maize,2019,561.3495216820627,24.73171983374675,78.2990071492876,6.4062019711705736,32.99421445128701,5.818697506975148
